q,i,t,X,S,ID,C 
8,206,31,1,1,260,90 
8,206,32,0,0,261,90 
8,206,33,1,1,264,70 
8,206,34,1,1,265,100 
8,206,35,1,1,270,80 
8,206,36,1,1,276,90 
8,206,37,1,1,266,100 
8,206,38,1,1,269,90 
8,206,39,1,1,285,80 
8,206,40,1,1,280,100 
8,206,41,1,1,277,90 
8,206,42,1,1,268,100 
8,206,43,1,1,271,70 
8,206,44,1,1,278,90 
8,206,45,1,0,267,70 
8,206,46,1,1,298,70 
8,206,47,1,1,291,80 
8,206,48,1,1,300,100 
8,206,49,1,1,286,100 
8,206,50,1,1,296,90 
8,206,51,1,1,292,80 
8,206,52,1,1,299,100 
8,206,53,1,1,295,90 
8,206,54,1,1,152,70 
8,206,55,1,1,301,70 
8,206,56,1,1,302,100 
8,206,57,0,0,303,80 
8,206,58,1,0,304,60 
8,206,59,1,1,306,90 
8,206,60,1,1,305,90 
8,207,1,1,1,199,80 
8,207,2,1,1,197,90 
8,207,3,1,1,205,50 
8,207,4,1,1,198,90 
8,207,5,1,1,136,100 
8,207,6,1,1,212,90 
8,207,7,1,0,154,100 
8,207,8,1,1,202,100 
8,207,9,1,1,204,80 
8,207,10,1,1,206,100 
8,207,11,1,1,207,100 
8,207,12,1,1,131,80 
8,207,13,1,1,203,100 
8,207,14,1,1,208,90 
8,207,15,1,1,229,90 
8,207,16,1,1,227,100 
8,207,17,1,1,224,100 
8,207,18,1,1,231,70 
8,207,19,1,1,216,100 
8,207,20,1,1,223,90 
8,207,21,1,1,221,80 
8,207,22,1,1,222,100 
8,207,23,1,1,173,100 
8,207,24,1,1,230,100 
8,207,25,0,0,232,100 
8,207,26,1,1,172,90 
8,207,27,1,1,239,100 
8,207,28,1,1,235,100 
8,207,29,1,1,170,70 
8,207,30,1,1,244,100 
8,207,31,1,1,247,90 
8,207,32,1,1,248,100 
8,207,33,1,1,243,100 
8,207,34,1,1,250,90 
8,207,35,1,1,246,100 
8,207,36,1,1,252,90 
8,207,37,1,1,258,90 
8,207,38,1,1,256,100 
8,207,39,0,0,261,90 
8,207,40,1,1,262,80 
8,207,41,1,1,253,90 
8,207,42,1,1,259,100 
8,207,43,1,1,274,90 
8,207,44,0,0,273,90 
8,207,45,1,1,279,70 
8,207,46,1,1,282,100 
8,207,47,1,1,275,70 
8,207,48,1,1,281,100 
8,207,49,1,1,284,80 
8,207,50,1,1,283,90 
8,207,51,1,0,272,70 
8,207,52,1,1,290,100 
8,207,53,1,1,287,50 
8,207,54,1,1,289,100 
8,207,55,1,0,299,100 
8,207,56,1,1,293,70 
8,207,57,1,1,288,90 
8,207,58,1,1,307,50 
8,207,59,1,1,297,70 
8,207,60,1,1,183,50 
8,208,1,1,1,200,90 
8,208,2,1,1,211,90 
8,208,3,1,1,210,90 
8,208,4,1,1,201,80 
8,208,5,1,1,137,90 
8,208,6,1,1,209,90 
8,208,7,1,1,214,90 
8,208,8,1,1,228,80 
8,208,9,1,1,215,90 
8,208,10,1,0,221,60 
8,208,11,1,0,218,70 
8,208,12,1,1,213,100 
8,208,13,1,1,219,100 
8,208,14,1,1,226,100 
8,208,15,1,1,225,100 
8,208,16,1,0,216,100 
8,208,17,1,1,217,90 
8,208,18,1,0,232,80 
8,208,19,1,1,238,100 
8,208,20,1,1,234,100 
8,208,21,1,1,236,100 
8,208,22,1,1,233,100 
8,208,23,1,1,237,90 
8,208,24,1,1,245,70 
8,208,25,1,1,240,100 
8,208,26,1,1,167,100 
8,208,27,1,1,241,100 
8,208,28,1,1,242,80 
8,208,29,1,1,249,100 
8,208,30,1,0,258,50 
8,208,31,1,1,255,100 
8,208,32,1,1,264,80 
8,208,33,1,1,257,100 
8,208,34,1,1,260,100 
8,208,35,1,1,263,100 
8,208,36,1,1,265,100 
8,208,37,1,1,280,100 
8,208,38,1,1,268,100 
8,208,39,1,1,278,90 
8,208,40,1,1,285,80 
8,208,41,1,1,269,100 
8,208,42,1,1,277,90 
8,208,43,1,1,276,100 
8,208,44,1,1,271,90 
8,208,45,1,1,270,90 
8,208,46,1,1,266,100 
8,208,47,1,1,295,90 
8,208,48,1,1,298,90 
8,208,49,1,1,291,80 
8,208,50,1,1,286,100 
8,208,51,1,1,300,100 
8,208,52,1,1,292,100 
8,208,53,1,1,296,90 
8,208,54,1,1,294,90 
8,208,55,1,0,289,70 
8,208,56,1,0,301,90 
8,208,57,1,1,152,60 
8,208,58,1,1,302,100 
8,208,59,1,1,306,100 
8,208,60,1,1,304,100 
8,208,61,1,1,305,90 
8,209,1,1,1,207,90 
8,209,2,1,1,206,90 
8,209,3,1,1,198,90 
8,209,4,1,1,212,90 
8,209,5,1,1,202,100 
8,209,6,1,1,205,50 
8,209,7,1,1,136,100 
8,209,8,1,1,199,100 
8,209,9,1,0,203,60 
8,209,10,1,1,131,80 
8,209,11,1,1,204,80 
8,209,12,1,0,154,100 
8,209,13,1,1,197,90 
8,209,14,1,1,208,90 
8,209,15,1,1,220,100 
8,209,16,1,1,231,80 
8,209,17,1,1,223,90 
8,209,18,1,1,222,100 
8,209,19,1,0,230,100 
8,209,20,1,1,173,100 
8,209,21,1,1,227,100 
8,209,22,1,1,224,100 
8,209,23,1,1,229,90 
8,209,24,1,0,172,50 
8,209,25,1,1,235,100 
8,209,26,1,1,170,80 
8,209,27,1,1,239,80 
8,209,28,1,1,246,100 
8,209,29,1,1,248,100 
8,209,30,1,1,244,70 
8,209,31,1,1,247,90 
8,209,32,1,1,243,100 
8,209,33,1,1,250,80 
8,209,34,1,1,252,90 
8,209,35,1,1,251,90 
8,209,36,1,1,256,100 
8,209,37,1,1,254,90 
8,209,38,1,1,253,100 
8,209,39,1,0,265,90 
8,209,40,1,1,262,100 
8,209,41,1,1,259,100 
8,209,42,1,1,284,70 
8,209,43,1,1,283,100 
8,209,44,1,1,279,90 
8,209,45,1,1,281,100 
8,209,46,1,1,282,100 
8,209,47,1,1,273,100 
8,209,48,1,1,274,100 
8,209,49,1,1,275,70 
8,209,50,1,1,272,100 
8,209,51,1,0,267,100 
8,209,52,1,1,307,60 
8,209,53,1,1,297,80 
8,209,54,1,1,287,90 
8,209,55,1,1,288,90 
8,209,56,1,1,290,100 
8,209,57,1,1,293,100 
8,209,58,1,1,294,90 
8,209,59,1,1,183,80 
8,209,60,1,0,305,90 
8,209,61,1,1,303,80 
8,210,1,1,1,137,80 
8,210,2,1,1,209,80 
8,210,3,1,1,200,100 
8,210,4,1,0,197,80 
8,210,5,1,0,212,50 
8,210,6,1,1,210,80 
8,210,7,1,1,211,70 
8,210,8,1,1,201,100 
8,210,9,1,1,228,70 
8,210,10,1,1,217,80 
8,210,11,1,1,218,90 
8,210,12,1,0,223,90 
8,210,13,1,1,225,100 
8,210,14,1,1,213,100 
8,210,15,1,1,214,100 
8,210,16,1,1,220,100 
8,210,17,1,1,219,100 
8,210,18,1,1,226,100 
8,210,19,1,1,215,90 
8,210,20,1,0,170,50 
8,210,21,1,1,233,100 
8,210,22,1,1,234,100 
8,210,23,1,1,238,100 
8,210,24,1,1,237,90 
8,210,25,1,1,236,100 
8,210,26,1,1,242,80 
8,210,27,1,1,167,100 
8,210,28,1,1,245,70 
8,210,29,1,1,240,100 
8,210,30,1,1,241,100 
8,210,31,1,1,249,100 
8,210,32,1,1,255,100 
8,210,33,1,1,257,100 
8,210,34,1,0,258,50 
8,210,35,1,1,260,100 
8,210,36,1,1,264,70 
8,210,37,1,1,263,100 
8,210,38,1,0,280,90 
8,210,39,1,1,277,90 
8,210,40,1,1,278,90 
8,210,41,1,1,271,90 
8,210,42,1,1,269,100 
8,210,43,1,1,268,100 
8,210,44,1,1,270,90 
8,210,45,1,1,285,80 
8,210,46,1,1,276,100 
8,210,47,1,1,266,100 
8,210,48,1,1,295,90 
8,210,49,1,0,292,80 
8,210,50,1,1,296,100 
8,210,51,1,1,300,100 
8,210,52,1,1,298,70 
8,210,53,1,1,291,80 
8,210,54,1,1,299,100 
8,210,55,1,1,286,100 
8,210,56,1,1,152,50 
8,210,57,1,1,301,90 
8,210,58,1,1,306,100 
8,210,59,1,1,304,100 
8,210,60,1,1,302,80 
8,211,1,0,0,199,70 
8,211,2,1,1,208,100 
8,211,3,1,1,202,80 
8,211,4,1,1,206,90 
8,211,5,1,1,207,100 
8,211,6,1,1,131,80 
8,211,7,1,1,204,80 
8,211,8,1,1,203,90 
8,211,9,1,1,136,100 
8,211,10,1,1,198,90 
8,211,11,1,1,205,50 
8,211,12,1,1,154,100 
8,211,13,1,1,229,90 
8,211,14,1,1,173,100 
8,211,15,1,1,227,90 
8,211,16,1,1,230,100 
8,211,17,1,1,222,100 
8,211,18,1,1,221,80 
8,211,19,1,1,231,80 
8,211,20,1,0,224,70 
8,211,21,1,0,225,100 
8,211,22,1,1,216,100 
8,211,23,0,1,239,90 
8,211,24,1,1,172,90 
8,211,25,1,1,235,100 
8,211,26,1,1,243,100 
8,211,27,1,1,246,100 
8,211,28,1,1,247,90 
8,211,29,1,1,244,70 
8,211,30,1,1,248,100 
8,211,31,1,1,252,80 
8,211,32,1,1,251,80 
8,211,33,1,1,250,100 
8,211,34,1,1,256,100 
8,211,35,1,1,253,90 
8,211,36,1,1,262,90 
8,211,37,1,1,254,80 
8,211,38,1,0,259,60 
8,211,39,1,1,261,90 
8,211,40,1,1,275,80 
8,211,41,1,1,274,90 
8,211,42,1,1,282,70 
8,211,43,1,1,272,90 
8,211,44,1,1,284,90 
8,211,45,1,1,281,100 
8,211,46,1,1,273,80 
8,211,47,1,1,283,80 
8,211,48,1,1,267,90 
8,211,49,1,1,279,80 
8,211,50,1,1,293,80 
8,211,51,1,1,288,90 
8,211,52,0,0,298,60 
8,211,53,1,1,307,60 
8,211,54,1,0,286,100 
8,211,55,1,0,295,50 
8,211,56,1,1,290,100 
8,211,57,1,1,287,90 
8,211,58,1,1,289,100 
8,211,59,1,1,297,80 
8,211,60,1,1,183,90 
8,211,61,1,1,303,80 
8,212,1,1,1,137,90 
8,212,2,1,1,210,90 
8,212,3,1,1,200,100 
8,212,4,1,1,209,80 
8,212,5,1,1,211,90 
8,212,6,1,1,201,100 
8,212,7,1,1,213,100 
8,212,8,1,1,228,80 
8,212,9,1,1,219,100 
8,212,10,1,0,225,100 
8,212,11,1,1,220,100 
8,212,12,1,1,214,100 
8,212,13,1,1,218,90 
8,212,14,1,1,216,100 
8,212,15,1,1,226,100 
8,212,16,1,1,217,100 
8,212,17,1,1,215,90 
8,212,18,1,1,234,80 
8,212,19,0,0,235,100 
8,212,20,1,1,237,90 
8,212,21,1,1,236,100 
8,212,22,1,1,233,100 
8,212,23,1,1,238,100 
8,212,24,0,0,244,100 
8,212,25,1,1,167,90 
8,212,26,1,0,245,70 
8,212,27,1,1,240,100 
8,212,28,1,1,249,90 
8,212,29,1,1,243,100 
8,212,30,1,1,242,80 
8,212,31,1,1,241,90 
8,212,32,1,1,255,100 
8,212,33,1,1,257,100 
8,212,34,1,0,263,100 
8,212,35,1,1,260,90 
8,212,36,1,1,265,100 
8,212,37,1,1,264,70 
8,212,38,1,1,271,90 
8,212,39,1,1,277,90 
8,212,40,1,1,276,90 
8,212,41,1,1,268,100 
8,212,42,1,1,278,90 
8,212,43,1,1,270,90 
8,212,44,1,1,269,100 
8,212,45,1,1,285,70 
8,212,46,1,1,280,100 
8,212,47,1,1,279,80 
8,212,48,1,1,266,100 
8,212,49,1,1,300,90 
8,212,50,1,1,292,90 
8,212,51,1,1,296,90 
8,212,52,1,1,291,80 
8,212,53,1,1,299,100 
8,212,54,1,1,294,80 
8,212,55,1,1,152,100 
8,212,56,1,1,301,90 
8,212,57,1,0,302,100 
8,212,58,1,1,304,100 
8,212,59,1,1,306,100 
8,212,60,1,0,305,90 
8,213,1,1,1,212,90 
8,213,2,1,1,199,80 
8,213,3,1,1,136,100 
8,213,4,1,1,206,90 
8,213,5,1,1,203,90 
8,213,6,0,0,131,90 
8,213,7,1,1,198,90 
8,213,8,1,1,154,100 
8,213,9,1,1,205,50 
8,213,10,1,1,207,100 
8,213,11,1,1,208,70 
8,213,12,1,1,204,80 
8,213,13,1,1,197,90 
8,213,14,1,1,202,100 
8,213,15,1,1,223,90 
8,213,16,1,1,222,60 
8,213,17,1,1,230,90 
8,213,18,1,1,229,90 
8,213,19,1,1,224,100 
8,213,20,1,1,221,70 
8,213,21,1,1,173,100 
8,213,22,1,1,231,80 
8,213,23,1,1,227,100 
8,213,24,1,1,232,80 
8,213,25,1,1,172,90 
8,213,26,1,1,170,60 
8,213,27,1,1,239,80 
8,213,28,1,1,248,90 
8,213,29,1,1,247,90 
8,213,30,1,1,250,90 
8,213,31,1,1,246,100 
8,213,32,1,1,252,80 
8,213,33,1,1,251,90 
8,213,34,1,1,256,100 
8,213,35,1,0,258,50 
8,213,36,1,0,254,100 
8,213,37,1,1,261,90 
8,213,38,1,1,253,90 
8,213,39,1,1,259,100 
8,213,40,1,1,262,80 
8,213,41,1,1,283,90 
8,213,42,1,1,281,90 
8,213,43,1,1,273,90 
8,213,44,1,1,284,100 
8,213,45,1,1,274,90 
8,213,46,1,1,275,80 
8,213,47,1,1,282,100 
8,213,48,1,1,272,90 
8,213,49,1,1,267,100 
8,213,50,1,1,290,90 
8,213,51,1,1,287,90 
8,213,52,0,0,293,70 
8,213,53,1,1,288,90 
8,213,54,1,0,295,50 
8,213,55,1,1,297,80 
8,213,56,1,1,307,50 
8,213,57,1,0,299,80 
8,213,58,1,1,289,100 
8,213,59,1,1,183,70 
8,213,60,1,1,303,80 
8,213,61,1,0,305,90 
8,214,1,1,1,200,90 
8,214,2,1,1,137,90 
8,214,3,1,1,210,80 
8,214,4,1,1,211,70 
8,214,5,1,1,201,100 
8,214,6,1,1,209,80 
8,214,7,1,1,218,90 
8,214,8,1,1,219,100 
8,214,9,1,1,228,90 
8,214,10,1,1,216,100 
8,214,11,1,1,215,90 
8,214,12,1,1,226,100 
8,214,13,1,1,220,100 
8,214,14,1,1,213,100 
8,214,15,1,1,214,100 
8,214,16,1,1,217,100 
8,214,17,1,1,238,100 
8,214,18,1,1,234,90 
8,214,19,1,1,233,100 
8,214,20,1,1,237,90 
8,214,21,1,1,236,100 
8,214,22,1,1,245,80 
8,214,23,1,1,240,100 
8,214,24,1,0,248,100 
8,214,25,1,0,241,100 
8,214,26,1,1,167,100 
8,214,27,1,1,243,100 
8,214,28,1,1,242,80 
8,214,29,1,1,249,100 
8,214,30,1,1,264,70 
8,214,31,1,1,260,100 
8,214,32,1,1,255,100 
8,214,33,1,1,257,100 
8,214,34,1,1,263,100 
8,214,35,1,0,265,100 
8,214,36,1,1,279,80 
8,214,37,1,1,269,100 
8,214,38,1,1,278,90 
8,214,39,1,0,285,90 
8,214,40,1,1,270,90 
8,214,41,1,1,277,90 
8,214,42,1,1,280,100 
8,214,43,1,1,271,90 
8,214,44,1,1,266,100 
8,214,45,1,1,268,100 
8,214,46,1,1,276,100 
8,214,47,1,1,296,90 
8,214,48,1,1,286,100 
8,214,49,1,1,291,80 
8,214,50,1,1,300,100 
8,214,51,1,1,288,90 
8,214,52,1,1,298,60 
8,214,53,1,1,292,100 
8,214,54,1,0,294,90 
8,214,55,1,1,152,80 
8,214,56,1,1,301,90 
8,214,57,1,0,304,100 
8,214,58,1,1,306,100 
8,214,59,1,1,302,100 
8,215,1,0,0,137,90 
8,215,2,1,1,205,60 
8,215,3,1,1,154,80 
8,215,4,1,1,208,100 
8,215,5,0,1,203,50 
8,215,6,1,1,212,90 
8,215,7,1,1,202,90 
8,215,8,1,1,197,80 
8,215,9,1,1,206,80 
8,215,10,1,1,207,70 
8,215,11,1,1,199,90 
8,215,12,1,1,136,70 
8,215,13,1,1,198,90 
8,215,14,1,0,209,80 
8,215,15,1,1,204,80 
8,215,16,1,1,131,70 
8,215,17,1,0,221,100 
8,215,18,1,1,230,50 
8,215,19,1,1,223,90 
8,215,20,1,1,227,80 
8,215,21,1,0,213,90 
8,215,22,1,1,229,90 
8,215,23,0,0,215,100 
8,215,24,1,1,222,90 
8,215,25,1,1,224,90 
8,215,26,1,1,173,100 
8,215,27,1,0,217,90 
8,215,28,1,1,231,80 
8,215,29,1,1,235,100 
8,215,30,1,1,172,60 
8,215,31,1,1,170,50 
8,215,32,1,1,232,100 
8,215,33,1,1,239,90 
8,215,34,1,1,247,90 
8,215,35,1,1,246,100 
8,215,36,1,1,244,80 
8,215,37,0,0,252,80 
8,215,38,1,1,251,90 
8,215,39,1,1,250,90 
8,215,40,1,1,253,80 
8,215,41,1,1,256,100 
8,215,42,1,1,254,90 
8,215,43,1,1,261,90 
8,215,44,1,1,258,90 
8,215,45,1,1,262,70 
8,215,46,1,1,283,80 
8,215,47,1,1,284,80 
8,215,48,1,1,275,80 
8,215,49,1,1,273,90 
8,215,50,1,1,274,90 
8,215,51,1,1,281,90 
8,215,52,1,1,282,100 
8,215,53,1,1,272,100 
8,215,54,1,1,267,100 
8,215,55,1,1,307,50 
8,215,56,1,1,290,100 
8,215,57,1,1,293,80 
8,215,58,1,1,287,70 
8,215,59,1,1,289,100 
8,215,60,1,1,297,80 
8,215,61,1,1,183,50 
8,215,62,1,1,303,70 
8,216,1,1,1,200,100 
8,216,2,1,1,210,60 
8,216,3,0,0,211,70 
8,216,4,0,0,136,50 
8,216,5,1,1,201,60 
8,216,6,1,1,216,90 
8,216,7,1,1,228,60 
8,216,8,1,1,219,70 
8,216,9,1,0,218,70 
8,216,10,1,1,226,100 
8,216,11,1,0,213,100 
8,216,12,1,1,225,100 
8,216,13,1,1,220,80 
8,216,14,1,1,214,100 
8,216,15,1,1,233,90 
8,216,16,1,1,234,80 
8,216,17,1,1,236,100 
8,216,18,1,1,238,100 
8,216,19,1,1,237,90 
8,216,20,1,1,245,60 
8,216,21,1,1,241,80 
8,216,22,1,1,240,100 
8,216,23,1,1,167,90 
8,216,24,1,1,243,100 
8,216,25,1,1,242,80 
8,216,26,1,1,249,80 
8,216,27,1,1,255,100 
8,216,28,1,1,257,90 
8,216,29,1,0,264,70 
8,216,30,1,1,265,80 
8,216,31,1,1,263,100 
8,216,32,1,1,260,90 
8,216,33,1,1,259,100 
8,216,34,1,1,277,90 
8,216,35,0,1,278,50 
8,216,36,1,1,270,80 
8,216,37,1,1,271,80 
8,216,38,1,1,269,90 
8,216,39,1,1,285,80 
8,216,40,1,1,279,80 
8,216,41,1,1,276,80 
8,216,42,1,1,268,100 
8,216,43,1,0,280,100 
8,216,44,1,1,266,100 
8,216,45,1,1,296,90 
8,216,46,1,0,295,50 
8,216,47,1,1,299,100 
8,216,48,1,1,300,100 
8,216,49,1,1,288,90 
8,216,50,1,1,291,80 
8,216,51,1,1,292,90 
8,216,52,1,1,286,100 
8,216,53,1,1,298,60 
8,216,54,1,1,294,80 
8,216,55,1,1,152,50 
8,216,56,1,1,301,80 
8,216,57,1,1,306,100 
8,216,58,1,1,304,70 
8,216,59,1,1,302,80 
8,216,60,1,1,305,90 
8,217,1,1,1,205,50 
8,217,2,1,1,212,90 
8,217,3,1,1,199,90 
8,217,4,1,1,198,90 
8,217,5,1,0,200,90 
8,217,6,1,1,208,60 
8,217,7,1,1,207,100 
8,217,8,1,1,154,100 
8,217,9,1,1,203,100 
8,217,10,1,1,202,100 
8,217,11,1,1,131,80 
8,217,12,1,1,204,80 
8,217,13,1,1,206,100 
8,217,14,1,1,197,90 
8,217,15,1,1,224,100 
8,217,16,1,1,222,100 
8,217,17,1,1,173,100 
8,217,18,1,1,231,80 
8,217,19,1,1,221,70 
8,217,20,1,1,227,100 
8,217,21,1,0,223,60 
8,217,22,1,1,229,90 
8,217,23,1,1,230,100 
8,217,24,0,0,232,100 
8,217,25,1,1,235,100 
8,217,26,1,1,172,90 
8,217,27,1,1,239,90 
8,217,28,1,1,170,60 
8,217,29,1,0,246,100 
8,217,30,1,1,247,90 
8,217,31,1,1,251,90 
8,217,32,1,1,250,90 
8,217,33,1,1,248,100 
8,217,34,1,0,167,100 
8,217,35,1,1,244,80 
8,217,36,1,1,252,90 
8,217,37,1,1,254,90 
8,217,38,1,1,253,90 
8,217,39,1,1,262,90 
8,217,40,1,1,256,100 
8,217,41,1,1,258,90 
8,217,42,1,1,259,100 
8,217,43,1,1,261,90 
8,217,44,0,0,273,100 
8,217,45,1,1,267,90 
8,217,46,1,1,282,50 
8,217,47,1,1,274,90 
8,217,48,1,1,283,90 
8,217,49,1,1,284,100 
8,217,50,1,1,275,90 
8,217,51,1,1,281,100 
8,217,52,1,1,272,90 
8,217,53,1,1,297,80 
8,217,54,1,1,287,80 
8,217,55,1,1,293,60 
8,217,56,1,1,290,100 
8,217,57,1,1,289,100 
8,217,58,1,1,307,50 
8,217,59,1,0,152,50 
8,217,60,1,1,183,80 
8,217,61,1,1,303,80 
8,218,1,1,1,210,80 
8,218,2,1,1,209,80 
8,218,3,1,1,211,80 
8,218,4,1,1,137,90 
8,218,5,1,0,197,90 
8,218,6,1,1,201,90 
8,218,7,1,1,218,70 
8,218,8,1,1,228,80 
8,218,9,1,0,217,80 
8,218,10,1,1,225,100 
8,218,11,1,1,219,100 
8,218,12,1,0,223,60 
8,218,13,1,1,220,100 
8,218,14,1,1,215,90 
8,218,15,1,1,226,100 
8,218,16,1,1,214,100 
8,218,17,1,1,234,80 
8,218,18,1,1,233,100 
8,218,19,1,1,236,100 
8,218,20,1,1,238,100 
8,218,21,1,1,237,90 
8,218,22,1,1,245,80 
8,218,23,1,1,241,90 
8,218,24,1,1,242,80 
8,218,25,1,1,240,100 
8,218,26,1,1,243,100 
8,218,27,1,1,249,100 
8,218,28,1,1,257,100 
8,218,29,1,0,260,80 
8,218,30,1,1,255,100 
8,218,31,1,1,264,70 
8,218,32,1,1,263,100 
8,218,33,1,1,265,100 
8,218,34,1,1,280,100 
8,218,35,1,1,271,90 
8,218,36,1,1,277,90 
8,218,37,1,1,269,100 
8,218,38,1,1,285,80 
8,218,39,1,0,283,100 
8,218,40,1,1,276,100 
8,218,41,1,1,270,90 
8,218,42,1,1,266,100 
8,218,43,1,1,278,90 
8,218,44,1,1,268,100 
8,218,45,1,1,291,90 
8,218,46,1,1,296,100 
8,218,47,1,1,298,70 
8,218,48,1,1,294,90 
8,218,49,1,0,287,60 
8,218,50,1,1,286,100 
8,218,51,1,1,292,100 
8,218,52,1,1,300,100 
8,218,53,1,0,288,100 
8,218,54,1,1,295,90 
8,218,55,1,1,299,100 
8,218,56,1,1,301,90 
8,218,57,1,1,302,100 
8,218,58,1,1,304,100 
8,218,59,1,1,305,90 
8,218,60,1,1,306,100 
8,219,1,1,1,206,90 
8,219,2,0,0,197,90 
8,219,3,1,1,207,90 
8,219,4,1,1,202,100 
8,219,5,1,1,203,90 
8,219,6,0,0,154,80 
8,219,7,1,1,136,50 
8,219,8,1,1,199,100 
8,219,9,1,1,198,90 
8,219,10,1,1,204,80 
8,219,11,1,1,212,80 
8,219,12,1,1,131,80 
8,219,13,1,1,205,50 
8,219,14,1,1,208,90 
8,219,15,1,1,221,100 
8,219,16,1,1,222,60 
8,219,17,1,1,229,90 
8,219,18,1,0,228,80 
8,219,19,1,1,173,90 
8,219,20,1,1,216,90 
8,219,21,1,1,227,90 
8,219,22,1,1,231,80 
8,219,23,1,1,224,90 
8,219,24,1,1,230,90 
8,219,25,1,1,170,50 
8,219,26,1,1,172,50 
8,219,27,1,1,235,100 
8,219,28,1,1,232,100 
8,219,29,1,1,239,90 
8,219,30,1,1,247,90 
8,219,31,1,0,246,70 
8,219,32,1,1,244,70 
8,219,33,1,1,252,80 
8,219,34,1,1,248,100 
8,219,35,1,1,251,100 
8,219,36,1,1,250,90 
8,219,37,1,1,256,100 
8,219,38,1,1,258,90 
8,219,39,1,1,254,90 
8,219,40,1,1,262,90 
8,219,41,1,1,259,100 
8,219,42,1,1,253,90 
8,219,43,1,1,261,90 
8,219,44,1,1,272,90 
8,219,45,1,0,279,50 
8,219,46,1,1,274,90 
8,219,47,1,1,281,100 
8,219,48,1,1,284,90 
8,219,49,1,0,280,90 
8,219,50,1,1,273,90 
8,219,51,1,1,282,100 
8,219,52,1,1,275,80 
8,219,53,1,1,267,100 
8,219,54,0,1,307,60 
8,219,55,1,0,300,50 
8,219,56,1,1,290,100 
8,219,57,1,1,297,80 
8,219,58,1,1,293,80 
8,219,59,1,1,289,100 
8,219,60,1,1,183,80 
8,219,61,1,1,303,80 
8,220,1,0,0,197,90 
8,220,2,1,1,137,90 
8,220,3,1,1,201,70 
8,220,4,1,1,200,100 
8,220,5,1,0,202,90 
8,220,6,1,1,209,80 
8,220,7,1,1,210,50 
8,220,8,1,0,211,50 
8,220,9,1,1,213,100 
8,220,10,1,1,215,90 
8,220,11,1,1,219,100 
8,220,12,1,1,226,100 
8,220,13,1,1,217,90 
8,220,14,1,1,225,100 
8,220,15,1,1,218,90 
8,220,16,1,1,214,100 
8,220,17,1,1,234,90 
8,220,18,1,1,233,100 
8,220,19,1,0,235,100 
8,220,20,1,1,238,100 
8,220,21,1,1,236,100 
8,220,22,1,1,237,90 
8,220,23,1,1,246,100 
8,220,24,1,1,241,80 
8,220,25,1,1,167,90 
8,220,26,1,1,240,100 
8,220,27,1,1,245,70 
8,220,28,1,1,242,80 
8,220,29,1,1,249,90 
8,220,30,1,1,260,90 
8,220,31,1,1,257,100 
8,220,32,1,1,255,100 
8,220,33,1,1,264,80 
8,220,34,1,1,263,100 
8,220,35,1,1,265,100 
8,220,36,1,0,281,70 
8,220,37,1,1,278,90 
8,220,38,1,1,266,100 
8,220,39,1,0,269,90 
8,220,40,1,1,277,90 
8,220,41,1,0,283,90 
8,220,42,1,1,276,90 
8,220,43,1,1,285,80 
8,220,44,1,1,271,80 
8,220,45,1,1,268,100 
8,220,46,1,1,270,90 
8,220,47,1,1,296,90 
8,220,48,1,1,295,90 
8,220,49,1,1,291,80 
8,220,50,1,1,299,100 
8,220,51,1,1,298,60 
8,220,52,1,1,292,90 
8,220,53,1,1,286,100 
8,220,54,1,1,294,90 
8,220,55,1,1,152,50 
8,220,56,1,1,301,80 
8,220,57,1,1,302,100 
8,220,58,1,1,304,90 
8,220,59,1,1,306,100 
8,220,60,1,1,305,90 
8,221,1,1,1,206,90 
8,221,2,1,1,154,90 
8,221,3,0,0,200,100 
8,221,4,1,1,204,80 
8,221,5,1,1,199,70 
8,221,6,1,1,136,60 
8,221,7,1,1,212,80 
8,221,8,1,1,207,90 
8,221,9,1,1,198,90 
8,221,10,1,1,131,70 
8,221,11,1,1,203,100 
8,221,12,1,1,205,50 
8,221,13,1,1,208,80 
8,221,14,1,1,173,100 
8,221,15,1,1,223,90 
8,221,16,1,1,229,90 
8,221,17,1,1,224,100 
8,221,18,1,1,216,90 
8,221,19,1,1,221,70 
8,221,20,1,1,227,90 
8,221,21,1,1,220,90 
8,221,22,1,1,222,90 
8,221,23,1,1,231,80 
8,221,24,1,1,230,100 
8,221,25,1,1,170,70 
8,221,26,1,1,172,90 
8,221,27,1,0,232,100 
8,221,28,1,1,239,90 
8,221,29,1,1,247,90 
8,221,30,1,1,243,100 
8,221,31,1,0,244,70 
8,221,32,1,1,248,100 
8,221,33,1,0,252,90 
8,221,34,1,1,250,100 
8,221,35,1,1,251,90 
8,221,36,1,1,258,90 
8,221,37,1,1,256,100 
8,221,38,1,1,262,90 
8,221,39,1,1,253,90 
8,221,40,1,1,254,80 
8,221,41,1,1,261,90 
8,221,42,1,1,259,100 
8,221,43,1,1,273,80 
8,221,44,1,1,272,90 
8,221,45,1,1,284,90 
8,221,46,1,1,267,90 
8,221,47,1,1,274,90 
8,221,48,1,1,282,100 
8,221,49,1,1,279,70 
8,221,50,1,1,275,90 
8,221,51,0,0,286,80 
8,221,52,1,1,307,50 
8,221,53,1,1,287,70 
8,221,54,1,1,288,90 
8,221,55,1,1,293,70 
